Epoch,Text_id_setup_0502,Text_id_setup_0503,Text_id_setup_0505,Text_id_setup_0504,Text_id_setup_0517
1617210001,30.6617,71.6391,100218,30.8979,509.541
1617210031,30.6617,71.6391,100218,30.8979,504.651
1617210061,30.6617,71.6391,100218,30.8979,504.572
1617210091,30.6617,71.6391,100218,27.9489,505.829
1617210121,30.6617,71.6391,100218,25,504.734
1617210151,30.6617,71.6391,100218,25,504.018
1617210181,30.6617,71.6391,100218,25,504.411
1617210211,30.6617,71.6391,100218,25,505.214
1617210241,30.6617,71.6391,100218,25,503.552
1617210271,30.6617,71.6391,100218,25,503.513
1617210301,30.6617,71.6391,100218,25,504.997
1617210331,30.6617,71.6391,100218,25,504.342
1617210361,30.6617,71.6391,100218,25,505.011
1617210391,30.6617,71.6391,100218,25,503.097
1617210421,30.6617,71.6391,100218,25,507.28
1617210451,30.6617,71.6391,100218,25,505.011
1617210481,30.6617,71.6391,100218,25,501.521
1617210511,30.6617,71.6391,100218,25,504.105
1617210541,30.6617,71.6391,100218,25,504.094
1617210571,30.6617,71.6391,100218,25,502.557
1617210601,30.6617,71.6391,100218,25,503.253
1617210631,30.6617,71.6391,100218,25,505.668
1617210661,30.6617,71.6391,100218,25,508.427
1617210691,30.6617,71.6391,100218,27.7201,504.51
1617210721,30.6617,71.6391,100218,25,506.835
1617210751,30.6617,71.6391,100218,25,505.312
1617210781,30.6617,71.6391,100218,30.629,505.276
1617210811,30.6617,71.6391,100218,30.629,505.542
1617210841,30.6617,71.6391,100218,30.629,506.045
1617210871,30.6617,71.6391,100218,30.629,505.035
1617210901,30.6617,71.6391,100218,30.629,505.144
1617210931,30.6617,71.6391,100218,30.629,508.738
1617210961,30.6617,71.6391,100218,30.629,504.752
1617210991,30.6617,71.6391,100218,30.629,505.589
1617211021,30.6617,71.6391,100218,30.629,507.367
1617211051,30.6617,71.6391,100218,27.8145,502.94
1617211081,30.6617,71.6391,100218,25,502.234
1617211111,30.6617,71.6391,100218,25,502.242
1617211141,30.6617,71.6391,100230,25,500
1617211171,30.6617,71.6391,100230,25,502.57
1617211201,30.6617,71.6391,100230,25,505.766
1617211231,30.6617,71.6391,100230,25,504.334
1617211261,30.6617,71.6391,100230,25,504.935
1617211291,30.6617,71.6391,100230,25,504.92
1617211321,30.6617,71.6391,100230,25,508.795
1617211351,30.6617,71.6391,100230,25,504.635
1617211381,30.6617,71.6391,100230,25,501.701
1617211411,30.6617,71.6391,100224,25,504.344
1617211441,30.6617,71.6391,100218,25,502.34
1617211471,30.6617,71.6391,100218,25,504.466
1617211501,30.6617,71.6391,100218,25,502.427
1617211531,30.6617,71.6391,100218,25,506.266
1617211561,30.6617,71.6391,100218,25,505.414
1617211591,30.6617,71.6391,100218,25,507.781
1617211621,30.6617,71.6391,100218,30.1656,506.937
1617211651,30.6617,71.6391,100218,30.1656,504.808
1617211681,30.6617,71.6391,100218,30.1656,507.218
1617211711,30.6617,71.6391,100218,30.1656,504.436
1617211741,30.6617,71.6391,100218,30.1656,504.185
1617211771,30.6617,71.6391,100218,30.1656,503.81
1617211801,30.6617,71.6391,100218,25,500
1617211831,30.6617,71.6391,100218,25,502.965
1617211861,30.6617,71.6391,100218,25,503.255
1617211891,30.6617,71.6391,100218,25,504.386
1617211921,30.6617,71.6391,100218,25,504.293
1617211951,30.6617,71.6391,100218,25,504.277
1617211981,30.6617,71.6391,100218,31.4124,510.225
1617212011,30.6617,71.6391,100218,31.4124,509.236
1617212041,30.6617,71.6391,100218,31.4124,504.69
1617212071,30.6617,71.6391,100218,26.2027,505.34
1617212101,30.6617,71.6391,100218,26.2027,500.108
1617212131,30.6617,71.6391,100218,26.2027,504.775
1617212161,30.6617,71.6391,100218,26.2027,503.042
1617212191,30.6617,71.6391,100218,26.2027,504.62
1617212221,30.6617,71.6391,100218,26.2027,505.349
1617212251,30.6617,71.6391,100218,26.2027,506.211
1617212281,30.6617,71.6391,100218,26.2027,506.904
1617212311,30.6617,71.6391,100218,26.2027,505.002
1617212341,30.6617,71.6391,100218,26.2027,505.75
1617212371,30.6617,71.6391,100218,26.2027,507.303
1617212401,30.6617,71.6391,100218,26.2027,500
1617212431,30.6617,71.6391,100218,26.2027,507.82
1617212461,30.6617,71.6391,100218,26.2027,509.178
1617212491,30.6617,71.6391,100207,26.2027,504.209
1617212521,30.6617,71.6391,100207,26.2027,504.375
1617212551,30.6617,71.6391,100207,26.2027,505.578
1617212581,30.6617,71.6391,100207,26.2027,509.255
1617212611,30.6617,71.6391,100207,26.2027,507.827
1617212641,30.6617,71.6391,100207,26.2027,503.35
1617212671,30.6617,71.6391,100207,26.2027,505.775
1617212701,30.6617,71.6391,100207,26.2027,501.767
1617212731,30.6617,71.6391,100207,26.2027,505.814
1617212761,30.6617,71.6391,100207,26.2027,508.128
1617212791,30.6617,71.6391,100207,26.2027,505.738
1617212821,30.6617,71.6391,100207,26.2027,505.29
1617212851,30.6617,71.6391,100207,26.2027,505.042
1617212881,30.6617,71.6391,100207,26.2027,507.214
1617212911,30.6617,71.6391,100207,31.2915,508.115
1617212941,30.6617,71.6391,100207,31.2915,506.842
1617212971,30.6617,71.6391,100207,31.2915,509.204
1617213001,30.6617,71.6391,100207,31.2915,503.968
1617213031,30.6617,71.6391,100207,28.7403,503.496
1617213061,30.6617,71.6391,100207,26.1891,505.31
1617213091,30.6617,71.6391,100207,26.1891,502.438
1617213121,30.6617,71.6391,100207,26.1891,506.747
1617213151,30.6617,71.6391,100207,26.1891,504.393
1617213181,30.6617,71.6391,100207,26.1891,504.752
1617213211,30.6617,71.6391,100207,26.1891,503.917
1617213241,30.6617,71.6391,100207,26.1891,503.478
1617213271,30.5617,71.6391,100207,26.1891,502.309
1617213301,30.4617,71.6391,100207,26.1891,501.143
1617213331,30.4617,71.6391,100207,26.1891,503.964
1617213361,30.4617,71.6391,100207,26.1891,502.863
1617213391,30.4617,71.6391,100207,26.1891,502.351
1617213421,30.4617,71.6391,100207,26.1891,504.03
1617213451,30.4617,71.6391,100207,26.1891,503.131
1617213481,30.4617,71.6391,100207,26.1891,500.952
1617213511,30.4617,71.6391,100195,26.1891,506.438
1617213541,30.4617,71.6391,100195,26.1891,503.545
1617213571,30.4617,71.6391,100195,26.1891,503.143
1617213601,30.4617,71.6391,100195,26.1891,502.334
1617213631,30.4617,71.6391,100195,26.1891,505.406
1617213661,30.4617,71.6391,100195,26.1891,502.83
1617213691,30.4617,71.6391,100195,26.1891,503.083
1617213721,30.4617,71.6391,100195,26.1891,500.704
1617213751,30.4617,71.6391,100195,26.1891,506.124
1617213781,30.4617,71.6391,100195,26.1891,505.073
1617213811,30.4617,71.6391,100195,26.1891,508.23
1617213841,30.4617,71.6391,100195,26.1891,503.073
1617213871,30.4617,71.6391,100195,26.1891,504.255
1617213901,30.4617,71.6391,100195,26.1891,504.944
1617213931,30.4617,71.6391,100195,26.1891,504.132
1617213961,30.4617,71.6391,100195,26.1891,507.659
1617213991,30.4617,71.6391,100195,26.1891,507.254
1617214021,30.4617,71.6391,100195,26.1891,505.245
1617214051,30.4617,71.6391,100195,26.1891,506.329
1617214081,30.4617,71.6391,100195,26.1891,502.336
1617214111,30.4617,71.6391,100195,26.1891,505.168
1617214141,30.4617,71.6391,100195,26.1891,505.139
1617214171,30.4617,71.6391,100195,26.1891,504.526
1617214201,30.4617,71.6391,100195,26.1891,505.075
1617214231,30.4617,71.6391,100195,26.1891,505.459
1617214261,30.4617,71.6391,100195,26.1891,504.526
1617214291,30.4617,71.6391,100195,26.1891,502.506
1617214321,30.4617,71.6391,100195,26.1891,505.166
1617214351,30.4617,71.6391,100195,26.1891,504.079
1617214381,30.4617,71.6391,100195,26.1891,504.716
1617214411,30.4617,71.6391,100195,26.1891,507.331
1617214441,30.4617,71.6391,100195,26.1891,502.619
1617214471,30.4617,71.6391,100195,26.1891,501.054
1617214501,30.4617,71.6391,100195,26.1891,505.591
1617214531,30.4617,71.6391,100195,28.152,507.53
1617214561,30.4617,71.6391,100195,25.0754,506.383
1617214591,30.4617,71.6391,100195,30.9075,505.667
1617214621,30.4617,71.6391,100195,30.9075,507.991
1617214651,30.4617,71.6391,100195,27.9537,501.392
1617214681,30.4617,71.6391,100195,25,502.201
1617214711,30.4617,71.6391,100195,25,503.43
1617214741,30.4617,71.6391,100195,25,502.754
1617214771,30.4617,71.6391,100195,25,500.999
1617214801,30.4617,71.6391,100195,30.1408,509.439
1617214831,30.4617,71.6391,100195,30.1408,506.288
1617214861,30.4617,71.6391,100195,30.1408,507.847
1617214891,30.4617,71.6391,100195,30.1408,506.99
1617214921,30.4617,71.6391,100195,30.1408,504.723
1617214951,30.4617,71.6391,100195,25.1292,502.856
1617214981,30.4617,71.6391,100195,25.1292,503.884
1617215011,30.4617,71.6391,100195,25.1292,502.428
1617215041,30.4617,71.6391,100195,25.1292,504.648
1617215071,30.4617,71.6391,100195,27.8218,508.164
1617215101,30.4617,71.6391,100195,30.5144,509.184
1617215131,30.4617,71.6391,100195,30.5144,509.342
1617215161,30.4617,71.6391,100195,30.5144,507.143
1617215191,30.4617,71.6391,100195,30.5144,505.703
1617215221,30.4617,71.6391,100195,30.5144,509.685
1617215251,30.4617,71.6391,100195,27.7572,504.592
1617215281,30.4617,71.6391,100195,25,505.956
1617215311,30.4617,71.6391,100195,30.1955,505.504
1617215341,30.4617,71.6391,100195,30.1955,508.967
1617215371,30.4617,71.6391,100195,30.1955,504.608
1617215401,30.4617,71.6391,100195,30.1955,509.131
1617215431,30.4617,71.6391,100195,30.1955,506.653
1617215461,30.4617,71.6391,100195,30.1955,502.573
1617215491,30.4617,71.6391,100195,30.1955,506.509
1617215521,30.4617,71.6391,100195,30.1955,503.149
1617215551,30.4617,71.6391,100195,30.1955,504.445
1617215581,30.4617,71.6391,100195,27.5978,501.994
1617215611,30.4617,71.6391,100195,25,502.309
1617215641,30.4617,71.6391,100195,25,504.444
1617215671,30.4617,71.6391,100195,25,500
1617215701,30.4617,71.6391,100195,30.2906,504.801
1617215731,30.4617,71.6391,100195,30.2906,504.358
1617215761,30.4617,71.6391,100195,27.6453,503.512
1617215791,30.4617,71.6391,100195,30.664,510.336
1617215821,30.4617,71.6391,100195,30.664,505.564
1617215851,30.4617,71.6391,100195,30.664,501.32
1617215881,30.4617,71.6391,100195,30.664,506.078
1617215911,30.4617,71.6391,100195,30.664,509.718
1617215941,30.4617,71.6391,100195,30.664,505.424
1617215971,30.4617,71.6391,100195,30.664,506.421
1617216001,30.4617,71.6391,100195,28.142,503.294
1617216031,30.4617,71.6391,100195,25.6199,503.808
1617216061,30.4617,71.6391,100195,25.6199,504.547
1617216091,30.4617,71.6391,100195,25.6199,509.428
1617216121,30.4617,71.6391,100195,25.6199,508.32
1617216151,30.4617,71.6391,100195,25.6199,509.964
1617216181,30.4617,71.6391,100195,25.6199,505.228
1617216211,30.4617,71.6391,100195,25.6199,506.412
1617216241,30.4617,71.6391,100183,25.6199,504.995
1617216271,30.4617,71.6391,100183,25.6199,502.757
1617216301,30.4617,71.6391,100183,25.6199,506.993
1617216331,30.4617,71.6391,100183,25.6199,507.028
1617216361,30.4617,71.6391,100183,25.6199,504.906
1617216391,30.4617,71.6391,100183,25.6199,506.067
1617216421,30.4617,71.6391,100183,25.6199,507.532
1617216451,30.4617,71.6391,100183,25.6199,507.451
1617216481,30.4617,71.6391,100183,25.6199,506.093
1617216511,30.4617,71.6391,100183,25.6199,505.801
1617216541,30.4617,71.6391,100183,25.6199,506.996
1617216571,30.4617,71.6391,100183,25.6199,506.388
1617216601,30.4617,71.6391,100183,25.6199,506.434
1617216631,30.4617,71.6391,100183,25.6199,502.338
1617216661,30.4617,71.6391,100183,25.6199,506.783
1617216691,30.4617,71.6391,100183,25.6199,506.093
1617216721,30.4617,71.6391,100183,25.6199,505.396
1617216751,30.4617,71.6391,100183,25.6199,503.268
1617216781,30.4617,71.6391,100183,25.6199,504.35
1617216811,30.4617,71.6391,100183,25.6199,500.598
1617216841,30.4617,71.6391,100183,25.6199,505.752
1617216871,30.4617,71.6391,100183,25.6199,503.14
1617216901,30.4617,71.6391,100183,25.6199,507.147
1617216931,30.4617,71.6391,100183,25.6199,502.365
1617216961,30.4617,71.6391,100183,25.6199,505.194
1617216991,30.4617,71.6391,100183,30.6421,509.481
1617217021,30.4617,71.6391,100183,30.6421,504.085
1617217051,30.4617,71.6391,100183,30.6421,505.675
1617217081,30.4617,71.6391,100177,25.4862,504.453
1617217111,30.4617,71.6391,100171,25.4862,505.553
1617217141,30.4617,71.6391,100171,25.4862,505.479
1617217171,30.4617,71.6391,100171,25.4862,505.148
1617217201,30.4617,71.6391,100171,28.7852,507.154
1617217231,30.4617,71.6391,100171,26.9941,503.855
1617217261,30.4617,71.6391,100171,26.9941,504.912
1617217291,30.4617,71.6391,100171,26.9941,502.351
1617217321,30.4617,71.6391,100171,26.9941,508.545
1617217351,30.4617,71.6391,100171,26.9941,501.718
1617217381,30.4617,71.6391,100171,26.9941,503.945
1617217411,30.4617,71.6391,100171,26.9941,500
1617217441,30.4617,71.6391,100171,26.9941,502.562
1617217471,30.4617,71.6391,100183,26.9941,506.778
1617217501,30.4617,71.6391,100183,26.9941,504.09
1617217531,30.4617,71.6391,100183,26.9941,502.5
1617217561,30.4617,71.6391,100183,26.9941,504.417
1617217591,30.4617,71.6391,100183,26.9941,506.461
1617217621,30.4617,71.6391,100183,29.7697,509.11
1617217651,30.4617,71.6391,100183,32.5454,507.71
1617217681,30.4617,71.6391,100183,32.5454,507.464
1617217711,30.4617,71.6391,100183,32.5454,505.677
1617217741,30.4617,71.6391,100183,27.3649,504.268
1617217771,30.4617,71.6391,100183,27.3649,505.622
1617217801,30.4617,71.6391,100183,27.3649,504.67
1617217831,30.4617,71.6391,100183,27.3649,503.813
1617217861,30.4617,71.6391,100183,27.3649,504.195
1617217891,30.4617,71.6391,100183,27.3649,511.917
1617217921,30.4617,71.6391,100183,27.3649,507.712
1617217951,30.4617,71.6391,100183,27.3649,510.993
1617217981,30.4617,71.6391,100183,27.3649,507.931
1617218011,30.4617,71.6391,100183,27.3649,507.964
1617218041,30.4617,71.6391,100183,27.3649,505.105
1617218071,30.4617,71.6391,100183,27.3649,502.772
1617218101,30.4617,71.6391,100183,27.3649,506.6
1617218131,30.4617,71.6391,100183,27.3649,500.368
1617218161,30.4617,71.6391,100183,27.3649,502.969
1617218191,30.4617,71.6391,100183,27.3649,507.73
1617218221,30.4617,71.6391,100183,27.3649,509.188
1617218251,30.4617,71.6391,100183,27.3649,509.406
1617218281,30.4617,71.6391,100183,27.3649,509.035
1617218311,30.4617,71.6391,100183,27.3649,510.763
1617218341,30.4617,71.6391,100183,27.3649,506.527
1617218371,30.4617,71.6391,100183,27.3649,500
1617218401,30.4617,71.6391,100183,30.0183,508.964
1617218431,30.4617,71.6391,100183,32.6717,509.924
1617218461,30.4617,71.6391,100183,32.6717,507.845
1617218491,30.4617,71.6391,100183,26.6568,511.709
1617218521,30.4617,71.6391,100183,31.7122,512.402
1617218551,30.4617,71.6391,100183,31.7122,508.704
1617218581,30.4617,71.6391,100183,31.7122,510.232
1617218611,30.4617,71.6391,100183,31.7122,509.928
1617218641,30.4617,71.6391,100183,31.7122,510.475
1617218671,30.4617,71.6391,100183,31.7122,506.822
1617218701,30.4617,71.6391,100183,31.7122,509.553
1617218731,30.4617,71.6391,100183,31.7122,510.597
1617218761,30.4617,71.6391,100183,26.6508,506.741
1617218791,30.4617,71.6391,100183,26.6508,509.966
1617218821,30.4617,71.6391,100183,29.3848,510.103
1617218851,30.4617,71.6391,100183,32.1188,511.826
1617218881,30.4617,71.6391,100183,32.1188,508.36
1617218911,30.4617,71.6391,100183,32.1188,509.665
1617218941,30.4617,71.6391,100183,32.1188,512.659
1617218971,30.4617,71.6391,100183,32.1188,508.558
1617219001,30.4617,71.6391,100183,32.1188,507.102
1617219031,30.4617,71.6391,100183,32.1188,510.407
1617219061,30.4617,71.6391,100183,32.1188,509.744
1617219091,30.4617,71.6391,100183,32.1188,504.435
1617219121,30.4617,71.6391,100183,32.1188,508.134
1617219151,30.4617,71.6391,100183,32.1188,510.192
1617219181,30.4617,71.6391,100183,32.1188,511.858
1617219211,30.4617,71.6391,100183,32.1188,508.677
1617219241,30.4617,71.6391,100183,32.1188,508.205
1617219271,30.4617,71.6391,100183,32.1188,509.129
1617219301,30.4617,71.6391,100183,32.1188,509.334
1617219331,30.4617,71.6391,100183,26.8289,511.797
1617219361,30.2517,71.6391,100183,26.8289,509.294
1617219391,30.2517,71.6391,100183,26.8289,506.003
1617219421,30.2517,71.6391,100183,26.8289,506.738
1617219451,30.2517,71.6391,100183,26.8289,510.969
1617219481,30.2517,71.6391,100183,32.4092,509.745
1617219511,30.2517,71.6391,100183,32.4092,510.754
1617219541,30.2517,71.6391,100183,32.4092,507.685
1617219571,30.2517,71.6391,100183,32.4092,509.924
1617219601,30.2517,71.6391,100183,32.4092,507.877
1617219631,30.2517,71.6391,100183,32.4092,507.739
1617219661,30.2517,71.6391,100183,26.1232,505.788
1617219691,30.2517,71.6391,100183,26.1232,509.032
1617219721,30.2517,71.6391,100183,26.1232,503.38
1617219751,30.2517,71.6391,100183,26.1232,505.686
1617219781,30.2517,71.6391,100183,26.1232,508.115
1617219811,30.2517,71.6391,100183,26.1232,509.24
1617219841,30.2517,71.6391,100183,31.2656,511.82
1617219871,30.2517,71.6391,100183,31.2656,506.151
1617219901,30.2517,71.6391,100183,31.2656,506.882
1617219931,30.2517,71.6391,100183,31.2656,509.235
1617219961,30.2517,71.6391,100183,31.2656,506.44
1617219991,30.2517,71.6391,100183,31.2656,505.02
1617220021,30.2517,71.6391,100183,31.2656,506.784
1617220051,30.2517,71.6391,100183,31.2656,503.93
1617220081,30.2517,71.6391,100183,31.2656,506.157
1617220111,30.2517,71.6391,100183,31.2656,504.898
1617220141,30.2517,71.6391,100183,28.3554,506.039
1617220171,30.2517,71.6391,100183,25.4452,506.654
1617220201,30.2517,71.6391,100183,25.4452,506.36
1617220231,30.2517,71.6391,100183,25.4452,504.94
1617220261,30.2517,71.6391,100183,25.4452,504.675
1617220291,30.2517,71.6391,100183,25.4452,506.167
1617220321,30.2517,71.6391,100183,25.4452,505.958
1617220351,30.2517,71.6391,100183,25.4452,504.586
1617220381,30.2517,71.6391,100183,25.4452,502.378
1617220411,30.2517,71.6391,100183,25.4452,503.151
1617220441,30.2517,71.6391,100183,25.4452,502.649
1617220471,30.2517,71.6391,100183,25.4452,507.482
1617220501,30.2517,71.6391,100183,25.4452,504.303
1617220531,30.2517,71.6391,100183,25.4452,505.702
1617220561,30.2517,71.6391,100183,25.4452,506.204
1617220591,30.2517,71.6391,100183,25.4452,506.235
1617220621,30.2517,71.6391,100183,25.4452,502.893
1617220651,30.2517,71.6391,100183,25.4452,506.107
1617220681,30.2517,71.6391,100183,25.4452,504.651
1617220711,30.2517,71.6391,100183,25.4452,503.742
1617220741,30.2517,71.6391,100183,25.4452,502.39
1617220771,30.2517,71.6391,100183,25.4452,502.916
1617220801,30.2517,71.6391,100183,25.4452,508.863
1617220831,30.2517,71.6391,100183,31.1792,507.152
1617220861,30.2517,71.6391,100183,31.1792,507.239
1617220891,30.2517,71.6391,100183,31.1792,508.695
1617220921,30.2517,71.6391,100183,28.2735,505.379
1617220951,30.2517,71.6391,100171,30.7345,503.751
1617220981,30.2517,71.6391,100171,30.7345,509.007
1617221011,30.2517,71.6391,100171,30.7345,505.783
1617221041,30.2517,71.6391,100171,30.7345,505.007
1617221071,30.2517,71.6391,100171,30.7345,508.425
1617221101,30.2517,71.6391,100171,30.7345,508.636
1617221131,30.2517,71.6391,100171,25,504.415
1617221161,30.2517,71.6391,100171,31.0193,508.646
1617221191,30.2517,71.6391,100171,31.0193,511.438
1617221221,30.2517,71.6391,100171,31.0193,505.367
1617221251,30.2517,71.6391,100171,31.0193,507.515
1617221281,30.2517,71.6391,100171,31.0193,504.423
1617221311,30.2517,71.6391,100171,31.0193,509.68
1617221341,30.2517,71.6391,100171,31.0193,507.622
1617221371,30.2517,71.6391,100171,31.0193,509.041
1617221401,30.2517,71.6391,100171,31.0193,505.483
1617221431,30.2517,71.6391,100171,31.0193,511.137
1617221461,30.2517,71.6391,100171,31.0193,506.738
1617221491,30.2517,71.6391,100171,31.0193,506.372
1617221521,30.2517,71.6391,100171,31.0193,507.063
1617221551,30.2517,71.6391,100171,25,507.003
1617221581,30.2517,71.6391,100171,27.7724,508.486
1617221611,30.2517,71.6391,100171,30.5448,509.178
1617221641,30.2517,71.6391,100171,30.5448,508.662
1617221671,30.2517,71.6391,100171,30.5448,505.197
